Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,Bid,Ask,BidSize,AskSize,PutVol,CallVol,ShortableShares,NewsCount300s,SentimentMean300s,SentimentMin300s,SentimentMax300s,MinutesSinceNews,AsOfTs,BarEpochSec,SessionBucket,MinuteOfDay,SecondsFromOpen,SpreadBps,L1Imbalance,NewsCount60s,NewsUniqueProviders300s,SentimentStd300s,SentimentLatest,SentimentModel,SentimentConfidenceMean300s,SentimentConfidenceLatest,NewsAsOfLagSec,NewsCoverage300s,FeatureCompleteness,DataQualityFlags,BidLast,AskLast,BidSizeLast,AskSizeLast,PutVolDelta5s,CallVolDelta5s,ShortableDelta5s,ShortableMin5s,ShortableMax5s,QuoteUpdateCount5s,QuoteCoverage5s,QuoteAgeMs,SpreadMinBps5s,SpreadMaxBps5s,ImbalanceStd5s,AtBidVol,AtAskVol,TradePrintCount5s,Mkt_TSLA_Close5s,Mkt_TSLA_Ret5s,Mkt_TSLA_Ret30s,Mkt_TSLA_SpreadBps,Mkt_TSLA_L1Imbalance,Mkt_TSLA_NewsCount300s,Mkt_TSLA_SentimentMean300s,Mkt_TSLA_AsOfLagSec,Mkt_QQQ_Close5s,Mkt_QQQ_Ret5s,Mkt_QQQ_Ret30s,Mkt_QQQ_SpreadBps,Mkt_QQQ_L1Imbalance,Mkt_QQQ_NewsCount300s,Mkt_QQQ_SentimentMean300s,Mkt_QQQ_AsOfLagSec,Mkt_NVDA_Close5s,Mkt_NVDA_Ret5s,Mkt_NVDA_Ret30s,Mkt_NVDA_SpreadBps,Mkt_NVDA_L1Imbalance,Mkt_NVDA_NewsCount300s,Mkt_NVDA_SentimentMean300s,Mkt_NVDA_AsOfLagSec,Mkt_AMD_Close5s,Mkt_AMD_Ret5s,Mkt_AMD_Ret30s,Mkt_AMD_SpreadBps,Mkt_AMD_L1Imbalance,Mkt_AMD_NewsCount300s,Mkt_AMD_SentimentMean300s,Mkt_AMD_AsOfLagSec,MktReadyCount,MktBreadthUp5s,MktMeanRet5s,MktDispersion5s
20260312 15:31:30 America/New_York,397.9200,397.9200,397.8700,397.8900,44.000000000000000000,397.900875706214719685,17,407.8200,397.8862,397.9196,1,3,923106,1005995,47140632,0,0.0000,0.0000,0.0000,18666.5000,20260312 15:31:30 America/New_York,1773343890,REGULAR,931,21690,0.8392,-0.2909,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8400,397.8700,1,2,32,47,-2,47140622,47140634,113,1.0000,0.0,0.5026,1.2566,0.2787,11.0000,42.0000,23,397.8900,0.000025,-0.000553,0.8392,-0.2909,0,0.0000,0.00,599.0100,-0.000033,-0.000334,0.1669,0.2502,0,0.0000,0.00,183.5300,-0.000272,-0.000381,0.6234,0.3127,0,0.0000,0.00,198.4000,-0.000504,-0.000806,2.4838,0.0010,0,0.0000,5.00,4,1,-0.000196,0.000242
20260312 15:31:35 America/New_York,397.8700,397.8700,397.7500,397.8700,142.000000000000000000,397.795717547865820052,49,407.8200,397.8188,397.8509,2,2,923127,1006112,47139808,0,0.0000,0.0000,0.0000,18666.5833,20260312 15:31:35 America/New_York,1773343895,REGULAR,931,21695,0.8076,-0.1299,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8300,397.8700,1,6,21,117,-824,47139808,47140632,170,1.0000,0.0,0.5028,1.2571,0.2948,26.0000,42.0000,26,397.8700,-0.000050,-0.000377,0.8076,-0.1299,0,0.0000,0.00,599.0100,-0.000033,-0.000334,0.1669,0.2502,0,0.0000,5.00,183.5300,-0.000272,-0.000381,0.6234,0.3127,0,0.0000,5.00,198.3600,-0.000202,-0.000856,2.0532,-0.0770,0,0.0000,5.00,4,0,-0.000139,0.000117
20260312 15:31:40 America/New_York,397.8500,397.9500,397.8500,397.8900,122.000000000000000000,397.898537726255824509,63,407.8200,397.8550,397.8912,2,5,923478,1006702,47139832,0,0.0000,0.0000,0.0000,18666.6667,20260312 15:31:40 America/New_York,1773343900,REGULAR,931,21700,0.9096,-0.3728,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8900,397.9300,2,2,351,590,24,47139785,47139837,212,1.0000,0.0,0.5027,1.2565,0.3493,14.0000,50.0000,31,397.8900,0.000050,-0.000226,0.9096,-0.3728,0,0.0000,0.00,599.0200,0.000017,-0.000350,0.1669,0.3587,0,0.0000,5.00,183.5500,0.000218,-0.000163,0.5869,-0.1755,0,0.0000,0.00,198.3400,-0.000101,-0.001209,2.0157,0.0903,0,0.0000,5.00,4,3,0.000046,0.000132
20260312 15:31:45 America/New_York,397.9100,397.9300,397.8300,397.8300,234.000000000000000000,397.882200747464025881,42,407.8200,397.8804,397.9201,2,2,923558,1006911,47139832,0,0.0000,0.0000,0.0000,18666.7500,20260312 15:31:45 America/New_York,1773343905,REGULAR,931,21705,0.9991,-0.0401,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8100,397.8300,6,2,80,209,0,47139832,47139832,163,1.0000,0.0,0.5027,1.2566,0.1528,56.0000,34.0000,27,397.8300,-0.000151,-0.000101,0.9991,-0.0401,0,0.0000,0.00,599.1000,-0.000017,0.000017,0.1669,-0.2629,0,0.0000,0.00,183.5500,0.000218,-0.000163,0.5869,-0.1755,0,0.0000,5.00,198.3700,0.000151,-0.000655,1.9018,-0.0109,0,0.0000,5.00,4,2,0.000050,0.000167
20260312 15:31:50 America/New_York,397.8200,397.8300,397.7500,397.7900,143.000000000000000000,397.793910994764416955,28,407.8200,397.7923,397.8207,4,3,923592,1006991,47139935,0,0.0000,0.0000,0.0000,18666.8333,20260312 15:31:50 America/New_York,1773343910,REGULAR,931,21710,0.7127,0.1616,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.7900,397.8300,1,3,34,80,103,47139820,47139935,156,1.0000,0.0,0.5027,1.2570,0.3873,28.0000,49.0000,26,397.7900,-0.000101,-0.000352,0.7127,0.1616,0,0.0000,0.00,599.1000,-0.000017,0.000017,0.1669,-0.2629,0,0.0000,5.00,183.4900,-0.000272,-0.000545,0.5542,0.4870,0,0.0000,0.00,198.3400,-0.000252,-0.000806,2.1029,-0.1675,0,0.0000,0.00,4,0,-0.000160,0.000123
20260312 15:31:55 America/New_York,397.8300,397.8600,397.8000,397.8500,72.000000000000000000,397.834192109777006863,37,407.8200,397.8017,397.8417,2,3,923693,1007015,47139992,0,0.0000,0.0000,0.0000,18666.9167,20260312 15:31:55 America/New_York,1773343915,REGULAR,931,21715,1.0064,-0.1872,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8300,397.8700,1,3,101,24,57,47139935,47139992,153,1.0000,0.0,0.5027,1.2569,0.3405,35.0000,31.0000,26,397.8500,0.000151,-0.000075,1.0064,-0.1872,0,0.0000,0.00,599.0400,-0.000100,-0.000134,0.1640,-0.0922,0,0.0000,5.00,183.4900,-0.000272,-0.000545,0.5542,0.4870,0,0.0000,5.00,198.3400,-0.000252,-0.000806,2.1029,-0.1675,0,0.0000,5.00,4,1,-0.000118,0.000195
20260312 15:32:00 America/New_York,397.8500,397.8500,397.7500,397.7500,90.000000000000000000,397.792273103448280835,39,407.8200,397.8033,397.8453,2,2,923728,1007078,47137720,0,0.0000,0.0000,0.0000,18667.0000,20260312 15:32:00 America/New_York,1773343920,REGULAR,932,21720,1.0554,-0.1933,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.7300,397.7600,1,1,35,63,-2272,47137720,47139992,203,1.0000,0.0,0.5028,1.5083,0.3052,26.0000,32.0000,29,397.7500,-0.000251,-0.000352,1.0554,-0.1933,0,0.0000,0.00,599.1100,0.000117,0.000134,0.1669,-0.2325,0,0.0000,5.00,183.5000,-0.000054,-0.000163,0.5449,0.5329,0,0.0000,0.00,198.3800,0.000202,-0.000101,2.0563,0.0276,0,0.0000,5.00,4,2,0.000003,0.000200
20260312 15:32:05 America/New_York,397.7500,397.7600,397.6700,397.7100,119.000000000000000000,397.721806343205173562,54,407.8200,397.7215,397.7540,2,1,923775,1007234,47137720,0,0.0000,0.0000,0.0000,18667.0833,20260312 15:32:05 America/New_York,1773343925,REGULAR,932,21725,0.8151,0.0407,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.7100,397.7400,2,1,47,156,0,47137720,47137720,196,1.0000,0.0,0.5028,1.2573,0.2481,23.0000,38.0000,30,397.7100,-0.000101,-0.000402,0.8151,0.0407,0,0.0000,0.00,599.0500,-0.000067,0.000050,0.1669,0.3042,0,0.0000,0.00,183.5000,-0.000054,-0.000163,0.5449,0.5329,0,0.0000,5.00,198.3800,0.000000,0.000101,2.1152,0.0006,0,0.0000,5.00,4,0,-0.000055,0.000042
20260312 15:32:10 America/New_York,397.7300,397.8800,397.7100,397.8600,317.000000000000000000,397.795530475816008220,122,407.8200,397.7399,397.7716,2,2,923820,1007305,47137732,0,0.0000,0.0000,0.0000,18667.1667,20260312 15:32:10 America/New_York,1773343930,REGULAR,932,21730,0.7969,0.0577,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8400,397.8800,1,2,45,71,12,47137720,47137745,332,1.0000,0.0,0.5028,1.0057,0.2486,49.0000,61.0000,32,397.8600,0.000377,-0.000075,0.7969,0.0577,0,0.0000,0.00,599.0100,-0.000067,-0.000167,0.1669,0.2876,0,0.0000,0.00,183.4400,-0.000218,-0.000599,0.5933,0.4175,0,0.0000,0.00,198.3000,-0.000101,-0.000353,1.7663,-0.3150,0,0.0000,0.00,4,1,-0.000002,0.000261
20260312 15:32:15 America/New_York,397.8400,397.9700,397.8400,397.9400,240.000000000000000000,397.934933568611199917,87,407.8200,397.8716,397.9079,1,2,923900,1007453,47137694,0,0.0000,0.0000,0.0000,18667.2500,20260312 15:32:15 America/New_York,1773343935,REGULAR,932,21735,0.9115,-0.2105,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.9100,397.9400,1,6,80,148,-38,47137694,47137736,205,1.0000,0.0,0.2513,1.0054,0.1920,17.0000,46.0000,27,397.9400,0.000201,0.000277,0.9115,-0.2105,0,0.0000,0.00,599.0100,-0.000067,-0.000167,0.1669,0.2876,0,0.0000,5.00,183.4400,-0.000218,-0.000599,0.5933,0.4175,0,0.0000,5.00,198.3000,-0.000101,-0.000353,1.7663,-0.3150,0,0.0000,5.00,4,1,-0.000046,0.000177
20260312 15:32:20 America/New_York,397.9400,397.9400,397.8700,397.9000,114.000000000000000000,397.910529424633580220,45,407.8200,397.9029,397.9343,1,6,923932,1007602,47137694,0,0.0000,0.0000,0.0000,18667.3333,20260312 15:32:20 America/New_York,1773343940,REGULAR,932,21740,0.7897,-0.5347,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.9000,397.9400,1,10,32,149,0,47137694,47137694,177,1.0000,0.0,0.5026,1.5080,0.2361,30.0000,83.0000,30,397.9000,-0.000101,0.000277,0.7897,-0.5347,0,0.0000,0.00,599.0600,0.000083,-0.000067,0.1669,-0.1065,0,0.0000,5.00,183.5000,0.000327,-0.000218,0.5451,-0.5669,0,0.0000,5.00,198.3600,0.000303,-0.000151,1.6907,-0.0020,0,0.0000,5.00,4,3,0.000153,0.000201
20260312 15:32:25 America/New_York,397.9200,397.9500,397.7800,397.8100,832.000000000000000000,397.849549863367485614,251,407.8200,397.8978,397.9350,2,7,924290,1007733,47137694,0,0.0000,0.0000,0.0000,18667.4167,20260312 15:32:25 America/New_York,1773343945,REGULAR,932,21745,0.9357,-0.4338,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.7900,397.8300,3,2,358,131,0,47137694,47137694,609,1.0000,0.0,0.5026,1.2565,0.3972,18.0000,57.0000,27,397.8100,-0.000226,-0.000101,0.9357,-0.4338,0,0.0000,0.00,599.1400,0.000134,0.000167,0.1732,-0.3356,0,0.0000,5.00,183.5200,-0.000109,0.000054,0.5750,0.1295,0,0.0000,0.00,198.3900,0.000151,0.000252,1.8542,-0.0613,0,0.0000,5.00,4,2,-0.000013,0.000185
20260312 15:32:30 America/New_York,397.8100,397.8700,397.7400,397.8700,231.000000000000000000,397.804159731978813852,66,407.8200,397.7908,397.8331,3,2,924731,1008134,47137694,0,0.0000,0.0000,0.0000,18667.5000,20260312 15:32:30 America/New_York,1773343950,REGULAR,932,21750,1.0628,0.1755,0,0,0.0000,0.0000,finbert,0.0000,0.0000,999999.00,0.0000,0.8000,news,397.8400,397.8800,2,1,441,401,0,47137694,47137694,196,1.0000,0.0,0.7541,1.7595,0.1925,9.0000,64.0000,25,397.8700,0.000151,0.000302,1.0628,0.1755,0,0.0000,0.00,599.2100,0.000117,0.000200,0.1669,-0.0044,0,0.0000,0.00,183.5600,0.000218,0.000327,0.8528,0.0458,0,0.0000,0.00,198.4300,0.000151,0.000252,1.5520,0.2188,0,0.0000,0.00,4,4,0.000159,0.000042
