Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose
20250923 10:52:45 America/New_York,222.7500,222.8000,222.7400,222.7700,115.0000000000000000,222.7850000000000000,71,227.9000
20250923 10:52:50 America/New_York,222.7700,222.8000,222.7600,222.7800,59.0000000000000000,222.7830000000000000,10,227.9000
20250923 10:52:55 America/New_York,222.8000,222.8300,222.7900,222.8000,50.0000000000000000,222.8060000000000000,28,227.9000
20250923 10:53:00 America/New_York,222.8100,222.8100,222.7900,222.8000,44.0000000000000000,222.8070000000000000,11,227.9000
20250923 10:53:05 America/New_York,222.8000,222.8000,222.7700,222.7800,23.0000000000000000,222.7860000000000000,18,227.9000
20250923 10:53:10 America/New_York,222.8000,222.8000,222.7400,222.7500,79.0000000000000000,222.7830000000000000,29,227.9000
20250923 10:53:15 America/New_York,222.7600,222.7800,222.7400,222.7800,44.0000000000000000,222.7600000000000000,27,227.9000
20250923 10:53:20 America/New_York,222.7800,222.7900,222.7700,222.7800,22.0000000000000000,222.7760000000000000,8,227.9000
20250923 10:53:25 America/New_York,222.7700,222.8000,222.7700,222.8000,18.0000000000000000,222.7880000000000000,18,227.9000
20250923 10:53:30 America/New_York,222.7900,222.7900,222.7600,222.7700,26.0000000000000000,222.7780000000000000,19,227.9000
20250923 10:53:35 America/New_York,222.7700,222.7900,222.7600,222.7900,45.0000000000000000,222.7740000000000000,20,227.9000
20250923 10:53:40 America/New_York,222.7900,222.8000,222.7800,222.7900,37.0000000000000000,222.7930000000000000,19,227.9000
20250923 10:53:45 America/New_York,222.7800,222.7900,222.7800,222.7800,1.0000000000000000,222.7850000000000000,1,227.9000
20250923 10:53:50 America/New_York,222.7900,222.8100,222.7800,222.8100,49.0000000000000000,222.7920000000000000,20,227.9000
20250923 10:53:55 America/New_York,222.8100,222.8200,222.8000,222.8100,42.0000000000000000,222.8080000000000000,26,227.9000
20250923 10:54:00 America/New_York,222.8100,222.8200,222.7700,222.7900,53.0000000000000000,222.7960000000000000,38,227.9000
20250923 10:54:05 America/New_York,222.8000,222.8200,222.7900,222.8000,15.0000000000000000,222.8030000000000000,15,227.9000
20250923 10:54:10 America/New_York,222.8100,222.8100,222.7600,222.7600,46.0000000000000000,222.7920000000000000,28,227.9000
20250923 10:54:15 America/New_York,222.7900,222.8200,222.7900,222.8000,49.0000000000000000,222.8030000000000000,43,227.9000
20250923 10:54:20 America/New_York,222.7900,222.9200,222.7900,222.9000,582.0000000000000000,222.8650000000000000,288,227.9000
20250923 10:54:25 America/New_York,222.9100,222.9200,222.8800,222.9200,558.0000000000000000,222.8970000000000000,218,227.9000
20250923 10:54:30 America/New_York,222.9200,223.0100,222.9100,222.9600,136.0000000000000000,222.9800000000000000,79,227.9000
20250923 10:54:35 America/New_York,222.9500,222.9700,222.9300,222.9500,52.0000000000000000,222.9570000000000000,30,227.9000
20250923 10:54:40 America/New_York,222.9400,222.9600,222.9300,222.9400,47.0000000000000000,222.9410000000000000,31,227.9000
20250923 10:54:45 America/New_York,222.9400,222.9500,222.8700,222.9300,64.0000000000000000,222.9050000000000000,41,227.9000
20250923 10:54:50 America/New_York,222.9300,222.9400,222.8900,222.9100,85.0000000000000000,222.9200000000000000,53,227.9000
20250923 10:54:55 America/New_York,222.9200,222.9500,222.9100,222.9300,15.0000000000000000,222.9290000000000000,14,227.9000
20250923 10:55:00 America/New_York,222.9200,222.9500,222.8900,222.8900,129.0000000000000000,222.9180000000000000,86,227.9000
20250923 10:55:05 America/New_York,222.8900,222.9300,222.8900,222.9200,122.0000000000000000,222.9060000000000000,69,227.9000
20250923 10:55:10 America/New_York,222.9100,222.9300,222.8800,222.9200,104.0000000000000000,222.9100000000000000,48,227.9000
20250923 10:55:15 America/New_York,222.9200,222.9300,222.8900,222.9000,94.0000000000000000,222.9090000000000000,40,227.9000
20250923 10:55:20 America/New_York,222.9200,222.9400,222.9000,222.9400,75.0000000000000000,222.9240000000000000,21,227.9000
20250923 10:55:25 America/New_York,222.9400,223.0500,222.9300,223.0400,108.0000000000000000,222.9800000000000000,86,227.9000
20250923 10:55:30 America/New_York,223.0300,223.0900,223.0200,223.0500,132.0000000000000000,223.0530000000000000,60,227.9000
20250923 10:55:35 America/New_York,223.0500,223.0600,223.0200,223.0400,138.0000000000000000,223.0380000000000000,63,227.9000
20250923 10:55:40 America/New_York,223.0500,223.0600,223.0200,223.0500,93.0000000000000000,223.0440000000000000,42,227.9000
20250923 10:55:45 America/New_York,223.0500,223.0500,223.0100,223.0200,17.0000000000000000,223.0360000000000000,12,227.9000
20250923 10:55:50 America/New_York,223.0000,223.0200,222.9800,223.0000,98.0000000000000000,222.9990000000000000,48,227.9000
20250923 10:55:55 America/New_York,222.9900,222.9900,222.9400,222.9500,109.0000000000000000,222.9690000000000000,61,227.9000
20250923 10:56:00 America/New_York,222.9500,222.9800,222.9200,222.9200,68.0000000000000000,222.9570000000000000,47,227.9000
20250923 10:56:05 America/New_York,222.9400,222.9700,222.9000,222.9400,57.0000000000000000,222.9410000000000000,36,227.9000
20250923 10:56:10 America/New_York,222.9300,222.9400,222.9000,222.9200,56.0000000000000000,222.9080000000000000,38,227.9000
20250923 10:56:15 America/New_York,222.9200,222.9200,222.8600,222.9100,85.0000000000000000,222.8970000000000000,52,227.9000
20250923 10:56:20 America/New_York,222.8900,222.9600,222.8900,222.9300,117.0000000000000000,222.9320000000000000,79,227.9000
20250923 10:56:25 America/New_York,222.9500,223.0000,222.9500,222.9900,68.0000000000000000,222.9800000000000000,43,227.9000
20250923 10:56:30 America/New_York,222.9900,223.0200,222.9700,222.9900,52.0000000000000000,222.9940000000000000,31,227.9000
20250923 10:56:35 America/New_York,222.9700,222.9800,222.9500,222.9700,73.0000000000000000,222.9630000000000000,48,227.9000
20250923 10:56:40 America/New_York,222.9700,222.9800,222.9400,222.9600,57.0000000000000000,222.9600000000000000,42,227.9000
20250923 10:56:45 America/New_York,222.9400,222.9600,222.9300,222.9400,126.0000000000000000,222.9400000000000000,20,227.9000
20250923 10:56:50 America/New_York,222.9500,222.9500,222.9100,222.9200,85.0000000000000000,222.9320000000000000,40,227.9000
20250923 10:56:55 America/New_York,222.9100,222.9500,222.9000,222.9500,43.0000000000000000,222.9260000000000000,31,227.9000
20250923 10:57:00 America/New_York,222.9400,222.9400,222.9200,222.9300,104.0000000000000000,222.9360000000000000,61,227.9000
20250923 10:57:05 America/New_York,222.9400,222.9500,222.9200,222.9300,125.0000000000000000,222.9360000000000000,91,227.9000
20250923 10:57:10 America/New_York,222.9400,222.9400,222.8900,222.9200,86.0000000000000000,222.9100000000000000,59,227.9000
20250923 10:57:15 America/New_York,222.9100,222.9300,222.9100,222.9300,43.0000000000000000,222.9270000000000000,32,227.9000
20250923 10:57:20 America/New_York,222.9100,222.9400,222.9100,222.9200,136.0000000000000000,222.9270000000000000,76,227.9000
20250923 10:57:25 America/New_York,222.9200,222.9200,222.7900,222.8400,247.0000000000000000,222.8490000000000000,144,227.9000
20250923 10:57:30 America/New_York,222.8500,222.8600,222.7800,222.7900,36.0000000000000000,222.8220000000000000,28,227.9000
20250923 10:57:35 America/New_York,222.7900,222.8300,222.7700,222.8200,72.0000000000000000,222.7970000000000000,56,227.9000
20250923 10:57:40 America/New_York,222.8200,222.8500,222.7700,222.8400,264.0000000000000000,222.8040000000000000,71,227.9000
20250923 10:57:45 America/New_York,222.8400,222.8600,222.8000,222.8400,137.0000000000000000,222.8410000000000000,108,227.9000
20250923 10:57:50 America/New_York,222.8500,222.8600,222.8300,222.8500,80.0000000000000000,222.8460000000000000,56,227.9000
20250923 10:57:55 America/New_York,222.8400,222.9300,222.8300,222.9300,59.0000000000000000,222.8650000000000000,53,227.9000
20250923 10:58:00 America/New_York,222.9100,222.9500,222.8900,222.9400,49.0000000000000000,222.9310000000000000,37,227.9000
20250923 10:58:05 America/New_York,222.9300,222.9300,222.8600,222.8600,79.0000000000000000,222.9080000000000000,24,227.9000
20250923 10:58:10 America/New_York,222.8900,222.9000,222.8600,222.8800,25.0000000000000000,222.8780000000000000,16,227.9000
20250923 10:58:15 America/New_York,222.8800,222.9100,222.8800,222.9000,9.0000000000000000,222.9000000000000000,9,227.9000
20250923 10:58:20 America/New_York,222.9000,222.9000,222.8700,222.8700,45.0000000000000000,222.8880000000000000,28,227.9000
20250923 10:58:25 America/New_York,222.8900,222.9100,222.8700,222.8700,64.0000000000000000,222.8890000000000000,24,227.9000
20250923 10:58:30 America/New_York,222.8700,222.8800,222.8500,222.8700,129.0000000000000000,222.8580000000000000,40,227.9000
20250923 10:58:35 America/New_York,222.8800,222.8800,222.8500,222.8600,12.0000000000000000,222.8670000000000000,10,227.9000
20250923 10:58:40 America/New_York,222.8700,222.8900,222.8600,222.8700,69.0000000000000000,222.8750000000000000,30,227.9000
20250923 10:58:45 America/New_York,222.8700,222.8900,222.8600,222.8600,22.0000000000000000,222.8710000000000000,11,227.9000
20250923 10:58:50 America/New_York,222.8700,222.9700,222.8600,222.9500,212.0000000000000000,222.9040000000000000,101,227.9000
20250923 10:58:55 America/New_York,222.9600,222.9800,222.9500,222.9700,21.0000000000000000,222.9640000000000000,13,227.9000
20250923 10:59:00 America/New_York,222.9800,223.0800,222.9800,223.0800,104.0000000000000000,223.0360000000000000,62,227.9000
20250923 10:59:05 America/New_York,223.0800,223.2000,223.0800,223.1700,204.0000000000000000,223.1300000000000000,107,227.9000
20250923 10:59:10 America/New_York,223.1700,223.2200,223.1700,223.2100,158.0000000000000000,223.1930000000000000,55,227.9000
20250923 10:59:15 America/New_York,223.2000,223.2800,223.2000,223.2800,161.0000000000000000,223.2410000000000000,50,227.9000
20250923 10:59:20 America/New_York,223.2700,223.3300,223.2500,223.3300,187.0000000000000000,223.2850000000000000,108,227.9000
20250923 10:59:25 America/New_York,223.3100,223.3300,223.2700,223.2800,37.0000000000000000,223.2900000000000000,18,227.9000
20250923 10:59:30 America/New_York,223.2800,223.3200,223.2700,223.3000,112.0000000000000000,223.2890000000000000,63,227.9000
20250923 10:59:35 America/New_York,223.3000,223.3900,223.3000,223.3900,167.0000000000000000,223.3510000000000000,88,227.9000
20250923 10:59:40 America/New_York,223.3800,223.4100,223.3600,223.4000,97.0000000000000000,223.3830000000000000,78,227.9000
20250923 10:59:45 America/New_York,223.3900,223.4100,223.3600,223.3600,115.0000000000000000,223.3910000000000000,59,227.9000
20250923 10:59:50 America/New_York,223.3800,223.4400,223.3700,223.4100,255.0000000000000000,223.4040000000000000,171,227.9000
20250923 10:59:55 America/New_York,223.4200,223.4300,223.4000,223.4200,42.0000000000000000,223.4160000000000000,28,227.9000
