Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,DataQualityFlags
20260223 14:51:00 America/New_York,394.66,395.0,394.57,394.64,1182.0,394.80768358714045,378,411.78,none
20260223 14:51:30 America/New_York,394.83,394.86,394.59,394.83,965.0,394.72755751295335,284,411.78,none
20260223 14:52:00 America/New_York,394.93,394.96,394.72,394.92,898.0,394.8543574610245,269,411.78,none
20260223 14:52:30 America/New_York,394.87,395.0,394.83,394.87,1097.0,394.90268550592526,360,411.78,none
20260223 14:53:00 America/New_York,394.83,394.88,394.7,394.84,1016.0,394.8036092519685,332,411.78,none
20260223 14:53:30 America/New_York,394.94,394.99,394.76,394.98,1003.0,394.9001266201396,303,411.78,none
20260223 14:54:00 America/New_York,395.0,395.06,394.86,395.0,1271.0,394.9716766325728,395,411.78,none
20260223 14:54:30 America/New_York,395.09,395.14,394.92,395.07,1361.0,395.06202571638505,473,411.78,none
20260223 14:55:00 America/New_York,395.23,395.38,394.9,395.34,2047.0,395.16126233512455,590,411.78,none
20260223 14:55:30 America/New_York,395.28,395.38,395.23,395.3,1425.0,395.30244421052635,373,411.78,none
20260223 14:56:00 America/New_York,395.52,395.65,395.28,395.64,2082.0,395.45074735830934,608,411.78,none
20260223 14:56:30 America/New_York,395.79,395.89,395.61,395.8,2322.0,395.7889565030146,679,411.78,none
20260223 14:57:00 America/New_York,395.97,396.03,395.77,395.99,2056.0,395.91037208171207,544,411.78,none
20260223 14:57:30 America/New_York,395.88,396.03,395.8,395.84,2149.0,395.95337459283394,673,411.78,none
20260223 14:58:00 America/New_York,395.53,395.87,395.45,395.52,2504.0,395.6599724440895,584,411.78,none
20260223 14:58:30 America/New_York,395.32,395.61,395.3,395.37,1396.0,395.4383689111748,433,411.78,none
20260223 14:59:00 America/New_York,395.47,395.55,395.37,395.48,1502.0,395.4591178428762,399,411.78,none
20260223 14:59:30 America/New_York,395.42,395.5,395.3,395.34,1336.0,395.4177627245509,367,411.78,none
20260223 15:00:00 America/New_York,395.35,395.4,395.12,395.31,1684.0,395.2573652019002,525,411.78,none
20260223 15:00:30 America/New_York,395.61,395.71,395.28,395.71,2198.0,395.55635168334845,462,411.78,none
20260223 15:01:00 America/New_York,395.79,395.82,395.66,395.75,1213.0,395.7574056059357,386,411.78,none
20260223 15:01:30 America/New_York,395.73,395.81,395.62,395.66,920.0,395.72717717391305,298,411.78,none
20260223 15:02:00 America/New_York,395.55,395.7,395.52,395.65,1252.0,395.5721118210863,340,411.78,none
20260223 15:02:30 America/New_York,395.46,395.67,395.37,395.37,873.0,395.5316678121421,290,411.78,none
20260223 15:03:00 America/New_York,395.24,395.46,395.21,395.27,1332.0,395.35887837837834,349,411.78,none
20260223 15:03:30 America/New_York,395.29,395.31,395.12,395.24,1023.0,395.23782893450635,292,411.78,none
20260223 15:04:00 America/New_York,395.27,395.4,395.18,395.4,1001.0,395.2614045954046,268,411.78,none
20260223 15:04:30 America/New_York,395.48,395.56,395.37,395.49,1153.0,395.4638751084128,394,411.78,none
20260223 15:05:00 America/New_York,395.43,395.6,395.35,395.36,1316.0,395.4924110942249,380,411.78,none
20260223 15:05:30 America/New_York,395.27,395.47,395.21,395.25,1167.0,395.33587146529567,298,411.78,none
20260223 15:06:00 America/New_York,395.27,395.47,395.21,395.27,1333.0,395.3494156039009,335,411.78,none
20260223 15:06:30 America/New_York,395.24,395.4,395.15,395.17,855.0,395.29127602339184,285,411.78,none
20260223 15:07:00 America/New_York,395.35,395.37,395.11,395.34,742.0,395.25123989218326,224,411.78,none
20260223 15:07:30 America/New_York,395.29,395.37,395.2,395.21,921.0,395.2898664495114,296,411.78,none
20260223 15:08:00 America/New_York,395.29,395.46,395.21,395.33,1467.0,395.3436632583504,429,411.78,none
20260223 15:08:30 America/New_York,395.48,395.55,395.23,395.51,1128.0,395.40041223404256,328,411.78,none
20260223 15:09:00 America/New_York,395.25,395.54,395.17,395.19,1312.0,395.3041737804878,359,411.78,none
20260223 15:09:30 America/New_York,395.1,395.17,394.96,395.12,1607.0,395.054991910392,460,411.78,none
20260223 15:10:00 America/New_York,395.16,395.21,394.93,395.06,1376.0,395.0866177325581,435,411.78,none
20260223 15:10:30 America/New_York,394.98,395.16,394.92,394.92,503.0,395.0471829025845,180,411.78,none
20260223 15:11:00 America/New_York,394.78,395.0,394.71,394.83,1618.0,394.85479295426455,479,411.78,none
20260223 15:11:30 America/New_York,394.78,394.82,394.66,394.77,1723.0,394.74420661636685,571,411.78,none
20260223 15:12:00 America/New_York,394.9,395.0,394.74,394.93,1195.0,394.8964384937238,359,411.78,none
20260223 15:12:30 America/New_York,394.75,394.97,394.73,394.77,675.0,394.8553111111111,230,411.78,none
20260223 15:13:00 America/New_York,394.75,394.89,394.6,394.62,1302.0,394.75063440860214,450,411.78,none
20260223 15:13:30 America/New_York,394.67,394.76,394.57,394.62,846.0,394.65039007092196,319,411.78,none
20260223 15:14:00 America/New_York,394.6,394.7,394.45,394.47,1154.0,394.5689142114385,389,411.78,none
20260223 15:14:30 America/New_York,394.53,394.61,394.42,394.55,1604.0,394.49901807980046,474,411.78,none
20260223 15:15:00 America/New_York,394.83,395.0,394.49,395.0,1725.0,394.72108753623183,477,411.78,none
20260223 15:15:30 America/New_York,394.73,395.05,394.67,394.74,1090.0,394.87100733944953,367,411.78,none
20260223 15:16:00 America/New_York,394.87,394.97,394.64,394.95,1595.0,394.8019805642634,455,411.78,none
20260223 15:16:30 America/New_York,395.0,395.06,394.84,395.06,939.0,394.9743855165069,347,411.78,none
20260223 15:17:00 America/New_York,395.05,395.22,395.0,395.08,1227.0,395.083043194784,449,411.78,none
20260223 15:17:30 America/New_York,394.99,395.11,394.95,395.03,578.0,395.02142733564017,242,411.78,none
20260223 15:18:00 America/New_York,395.06,395.18,394.96,395.15,955.0,395.0444303664921,316,411.78,none
20260223 15:18:30 America/New_York,395.27,395.35,395.11,395.3,1229.0,395.23065093572006,393,411.78,none
20260223 15:19:00 America/New_York,395.22,395.32,395.17,395.29,940.0,395.2406393617021,314,411.78,none
20260223 15:19:30 America/New_York,395.15,395.27,395.07,395.1,818.0,395.1644156479217,277,411.78,none
20260223 15:20:00 America/New_York,394.87,395.12,394.85,394.89,1201.0,394.9597552039967,339,411.78,none
20260223 15:20:30 America/New_York,394.93,395.0,394.83,394.98,942.0,394.9067016985138,285,411.78,none
20260223 15:21:00 America/New_York,394.86,394.98,394.7,394.7,920.0,394.87446195652166,287,411.78,none
20260223 15:21:30 America/New_York,394.84,394.9,394.7,394.78,1289.0,394.81536152055855,344,411.78,none
20260223 15:22:00 America/New_York,394.69,394.84,394.68,394.74,685.0,394.7479781021898,201,411.78,none
20260223 15:22:30 America/New_York,394.85,394.9,394.62,394.86,1288.0,394.74066770186334,329,411.78,none
20260223 15:23:00 America/New_York,394.99,395.08,394.84,394.96,1117.0,394.96764637421666,270,411.78,none
20260223 15:23:30 America/New_York,394.91,395.04,394.85,394.91,801.0,394.93557927590507,271,411.78,none
20260223 15:24:00 America/New_York,394.83,394.97,394.76,394.76,661.0,394.87134947049924,210,411.78,none
20260223 15:24:30 America/New_York,395.07,395.11,394.74,395.07,878.0,394.9316662870159,349,411.78,none
20260223 15:25:00 America/New_York,395.24,395.35,394.98,395.23,1366.0,395.1778579795022,417,411.78,none
20260223 15:25:30 America/New_York,395.22,395.35,395.11,395.21,1674.0,395.24527598566306,646,411.78,none
20260223 15:26:00 America/New_York,395.47,395.53,395.14,395.48,1943.0,395.3735687081832,480,411.78,none
20260223 15:26:30 America/New_York,395.42,395.46,395.32,395.43,1156.0,395.39662110726647,334,411.78,none
20260223 15:27:00 America/New_York,395.47,395.55,395.36,395.43,1323.0,395.4581164021164,317,411.78,none
20260223 15:27:30 America/New_York,395.34,395.46,395.28,395.45,763.0,395.35103145478377,260,411.78,none
20260223 15:28:00 America/New_York,395.37,395.45,395.34,395.36,573.0,395.39692146596855,205,411.78,none
20260223 15:28:30 America/New_York,395.48,395.59,395.34,395.42,1221.0,395.5110073710074,380,411.78,none
20260223 15:29:00 America/New_York,395.46,395.48,395.36,395.43,767.0,395.422443285528,272,411.78,none
20260223 15:29:30 America/New_York,395.56,395.66,395.41,395.53,1631.0,395.57858798283263,538,411.78,none
20260223 15:30:00 America/New_York,395.59,395.75,395.44,395.7,1527.0,395.65902292075964,482,411.78,none
20260223 15:30:30 America/New_York,396.04,396.13,395.7,395.96,2450.0,395.96001836734695,752,411.78,none
20260223 15:31:00 America/New_York,395.75,395.99,395.63,395.64,1422.0,395.8153860759494,421,411.78,none
20260223 15:31:30 America/New_York,395.86,395.96,395.63,395.91,1519.0,395.78734233048056,448,411.78,none
20260223 15:32:00 America/New_York,395.83,395.91,395.64,395.9,1413.0,395.77187331917906,465,411.78,none
20260223 15:32:30 America/New_York,396.07,396.12,395.88,396.04,1748.0,396.0345715102975,483,411.78,none
20260223 15:33:00 America/New_York,396.17,396.21,396.0,396.17,1285.0,396.115753307393,421,411.78,none
20260223 15:33:30 America/New_York,396.15,396.26,396.1,396.18,1989.0,396.18050930115635,564,411.78,none
20260223 15:34:00 America/New_York,396.21,396.33,396.14,396.22,1804.0,396.2416313747229,424,411.78,none
20260223 15:34:30 America/New_York,396.22,396.28,396.17,396.19,1093.0,396.2179496797804,303,411.78,none
20260223 15:35:00 America/New_York,396.13,396.26,396.1,396.14,1293.0,396.17032714617176,391,411.78,none
20260223 15:35:30 America/New_York,396.0,396.17,395.87,395.87,2098.0,396.0272111534795,565,411.78,none
20260223 15:36:00 America/New_York,396.04,396.11,395.76,396.1,1291.0,395.9057583268784,426,411.78,none
20260223 15:36:30 America/New_York,395.98,396.17,395.94,396.01,1071.0,396.0599206349207,325,411.78,none
20260223 15:37:00 America/New_York,395.84,396.14,395.79,395.81,1059.0,395.96116052880075,325,411.78,none
20260223 15:37:30 America/New_York,395.8,395.85,395.73,395.73,1115.0,395.7892699551569,322,411.78,none
20260223 15:38:00 America/New_York,395.72,395.77,395.6,395.67,1429.0,395.67864870538835,410,411.78,none
20260223 15:38:30 America/New_York,395.89,395.94,395.67,395.94,768.0,395.8180390625,253,411.78,none
20260223 15:39:00 America/New_York,396.06,396.1,395.86,395.99,1198.0,396.01230717863103,358,411.78,none
20260223 15:39:30 America/New_York,396.15,396.21,395.99,396.15,1169.0,396.10126432848585,428,411.78,none
20260223 15:40:00 America/New_York,396.59,396.63,396.14,396.52,2873.0,396.4408235294117,827,411.78,none
20260223 15:40:30 America/New_York,396.43,396.62,396.3,396.38,1928.0,396.4792914937759,526,411.78,none
20260223 15:41:00 America/New_York,396.43,396.55,396.35,396.53,988.0,396.45094129554656,275,411.78,none
20260223 15:41:30 America/New_York,396.67,396.76,396.53,396.69,1897.0,396.6347163943068,470,411.78,none
20260223 15:42:00 America/New_York,396.39,396.72,396.3,396.36,1934.0,396.50753516028954,559,411.78,none
20260223 15:42:30 America/New_York,396.14,396.35,396.02,396.23,1548.0,396.1789399224806,458,411.78,none
20260223 15:43:00 America/New_York,396.15,396.22,395.95,396.13,2228.0,396.0846409335727,583,411.78,none
20260223 15:43:30 America/New_York,396.33,396.36,396.0,396.25,1480.0,396.16275540540545,414,411.78,none
20260223 15:44:00 America/New_York,396.22,396.29,396.17,396.23,1353.0,396.23564892830746,407,411.78,none
20260223 15:44:30 America/New_York,396.44,396.54,396.18,396.54,1373.0,396.3882643845594,319,411.78,none
20260223 15:45:00 America/New_York,396.13,396.55,396.05,396.08,1852.0,396.3321317494601,442,411.78,none
20260223 15:45:30 America/New_York,395.96,396.17,395.93,395.95,1159.0,396.05011302847277,381,411.78,none
20260223 15:46:00 America/New_York,395.92,396.03,395.75,395.94,1864.0,395.89014806866953,551,411.78,none
20260223 15:46:30 America/New_York,395.98,396.17,395.9,395.98,2075.0,396.0227228915663,580,411.78,none
20260223 15:47:00 America/New_York,396.14,396.2,395.97,396.1,1679.0,396.0700220369267,534,411.78,none
20260223 15:47:30 America/New_York,396.23,396.4,396.03,396.17,1606.0,396.2163636363636,592,411.78,none
20260223 15:48:00 America/New_York,396.0,396.2,395.85,396.13,1687.0,396.03034380557193,487,411.78,none
20260223 15:48:30 America/New_York,396.14,396.22,396.08,396.09,1508.0,396.13870888594164,445,411.78,none
20260223 15:49:00 America/New_York,396.1,396.16,395.94,396.03,1298.0,396.04258859784284,400,411.78,none
20260223 15:49:30 America/New_York,396.4,396.5,396.01,396.46,2627.0,396.3126593071945,799,411.78,none
20260223 15:50:00 America/New_York,396.25,397.13,396.04,396.19,3962.0,396.57148864209984,1190,411.78,none
20260223 15:50:30 America/New_York,396.27,396.65,396.01,396.28,1620.0,396.188874074074,604,411.78,none
20260223 15:51:00 America/New_York,396.72,396.87,396.24,396.86,2907.0,396.52072205022364,924,411.78,none
20260223 15:51:30 America/New_York,396.92,396.98,396.75,396.93,3358.0,396.87283680762357,1076,411.78,none
20260223 15:52:00 America/New_York,396.56,396.94,396.49,396.52,2641.0,396.6806925407043,928,411.78,none
20260223 15:52:30 America/New_York,396.66,396.68,396.48,396.66,1477.0,396.57225592417063,594,411.78,none
20260223 15:53:00 America/New_York,397.11,397.27,396.62,397.03,4476.0,397.09471134941913,1373,411.78,none
20260223 15:53:30 America/New_York,397.01,397.04,396.81,396.91,1985.0,396.9001158690176,689,411.78,none
20260223 15:54:00 America/New_York,396.72,397.01,396.64,396.65,2420.0,396.8390719008264,857,411.78,none
20260223 15:54:30 America/New_York,397.12,397.33,396.37,397.07,4421.0,396.90461162632886,1550,411.78,none
20260223 15:55:00 America/New_York,397.86,398.12,397.03,397.93,8761.0,397.7662365026823,3005,411.78,none
20260223 15:55:30 America/New_York,398.2,398.28,397.88,398.15,6275.0,398.1167435856574,2035,411.78,none
20260223 15:56:00 America/New_York,398.44,398.52,398.13,398.46,5726.0,398.2711781348236,1892,411.78,none
20260223 15:56:30 America/New_York,398.27,398.46,398.05,398.29,6855.0,398.24323282275714,1653,411.78,none
20260223 15:57:00 America/New_York,398.38,398.44,398.12,398.4,5365.0,398.3064624417521,2027,411.78,none
20260223 15:57:30 America/New_York,398.79,398.88,398.39,398.85,7199.0,398.68900166689815,2808,411.78,none
20260223 15:58:00 America/New_York,399.16,399.33,398.84,399.33,7685.0,399.042486402082,3162,411.78,none
20260223 15:58:30 America/New_York,399.45,399.48,399.27,399.39,6773.0,399.40786933412073,2752,411.78,none
20260223 15:59:00 America/New_York,399.46,399.56,399.07,399.55,12702.0,399.35683813572666,4700,411.78,none
20260223 15:59:30 America/New_York,399.92,400.0,399.46,399.85,21297.0,399.75793933417845,6821,411.78,none
20260224 09:30:00 America/New_York,400.86,401.34,399.14,401.02,11916.0,400.0597296911715,1793,399.85,none
20260224 09:30:30 America/New_York,401.0,401.52,400.68,400.9,3764.0,401.1419155154091,956,399.85,none
20260224 09:31:00 America/New_York,401.27,401.48,400.57,401.11,5543.0,401.00635756810385,1302,399.85,none
20260224 09:31:30 America/New_York,399.87,401.48,399.4,399.54,4254.0,400.4704405265632,1232,399.85,none
20260224 09:32:00 America/New_York,398.22,399.81,398.02,398.09,4185.0,398.7124358422939,1286,399.85,none
20260224 09:32:30 America/New_York,398.21,398.92,397.64,398.31,3016.0,398.32125961538463,917,399.85,none
20260224 09:33:00 America/New_York,398.42,399.14,398.24,398.63,3393.0,398.5562160330091,1104,399.85,none
20260224 09:33:30 America/New_York,399.93,400.18,398.62,399.95,3441.0,399.49657512351064,1211,399.85,none
20260224 09:34:00 America/New_York,400.94,401.21,399.88,400.91,4803.0,400.7191134707475,1293,399.85,none
20260224 09:34:30 America/New_York,401.19,401.35,400.23,401.21,3423.0,400.97776044405487,1163,399.85,none
20260224 09:35:00 America/New_York,401.16,401.58,400.73,401.17,3144.0,401.1927251908397,1035,399.85,none
20260224 09:35:30 America/New_York,401.1,401.29,400.85,401.0,1960.0,401.0709489795919,608,399.85,none
20260224 09:36:00 America/New_York,399.95,401.12,399.77,400.12,3974.0,400.37828233517865,1377,399.85,none
20260224 09:36:30 America/New_York,400.53,400.63,399.52,400.32,2186.0,400.0701120768527,757,399.85,none
20260224 09:37:00 America/New_York,399.85,400.44,399.43,399.97,2789.0,399.8965794191467,891,399.85,none
20260224 09:37:30 America/New_York,401.59,401.73,399.98,401.62,4360.0,401.1485905963303,1251,399.85,none
20260224 09:38:00 America/New_York,401.75,401.95,401.27,401.75,3445.0,401.6461213352685,1073,399.85,none
20260224 09:38:30 America/New_York,402.18,402.39,401.52,402.23,4440.0,402.05152792792785,1360,399.85,none
20260224 09:39:00 America/New_York,402.42,402.51,401.86,402.38,4429.0,402.2463312260104,1278,399.85,none
20260224 09:39:30 America/New_York,401.86,402.54,401.71,401.78,2693.0,402.0960486446342,859,399.85,none
20260224 09:40:00 America/New_York,401.94,402.31,401.72,401.86,2348.0,401.9901895229983,874,399.85,none
20260224 09:40:30 America/New_York,401.08,402.03,400.56,401.03,3307.0,401.26382612639856,994,399.85,none
20260224 09:41:00 America/New_York,401.36,401.5,400.86,401.36,1808.0,401.2459203539823,696,399.85,none
20260224 09:41:30 America/New_York,401.69,401.9,401.25,401.67,2280.0,401.6607144736842,616,399.85,none
20260224 09:42:00 America/New_York,401.32,401.81,401.12,401.48,1110.0,401.46143603603605,443,399.85,none
20260224 09:42:30 America/New_York,401.44,401.7,401.11,401.37,819.0,401.37463614163613,353,399.85,none
20260224 09:43:00 America/New_York,401.6,401.71,401.15,401.53,1483.0,401.42127444369515,446,399.85,none
20260224 09:43:30 America/New_York,401.51,401.66,401.17,401.44,1078.0,401.4442755102041,421,399.85,none
20260224 09:44:00 America/New_York,402.15,402.22,401.3,401.82,2688.0,401.9130282738095,828,399.85,none
20260224 09:44:30 America/New_York,402.53,402.58,401.76,402.52,3561.0,402.19308593091824,1151,399.85,none
20260224 09:45:00 America/New_York,402.5,402.73,402.33,402.46,3237.0,402.5687633611368,972,399.85,none
20260224 09:45:30 America/New_York,402.13,402.53,402.07,402.19,2630.0,402.3085878326997,836,399.85,none
20260224 09:46:00 America/New_York,402.21,402.5,401.83,402.44,2615.0,402.1670221797323,833,399.85,none
20260224 09:46:30 America/New_York,402.4,402.87,402.17,402.3,2748.0,402.5740269286754,952,399.85,none
20260224 09:47:00 America/New_York,402.13,402.8,402.09,402.17,1750.0,402.4003068571429,664,399.85,none
20260224 09:47:30 America/New_York,402.48,402.7,402.16,402.66,2024.0,402.491246541502,686,399.85,none
20260224 09:48:00 America/New_York,402.64,402.96,402.3,402.44,2767.0,402.6782692446693,978,399.85,none
20260224 09:48:30 America/New_York,402.6,402.81,402.41,402.56,1590.0,402.6213610062893,667,399.85,none
20260224 09:49:00 America/New_York,402.95,403.18,402.54,403.15,2966.0,402.90092076871207,1075,399.85,none
20260224 09:49:30 America/New_York,403.26,403.39,403.08,403.24,3028.0,403.2359316380449,982,399.85,none
20260224 09:50:00 America/New_York,403.16,403.65,402.97,403.42,3813.0,403.30597088906376,1258,399.85,none
20260224 09:50:30 America/New_York,403.3,403.51,403.09,403.21,1718.0,403.3145151338766,616,399.85,none
20260224 09:51:00 America/New_York,403.29,403.42,402.9,403.36,3331.0,403.14811197838486,1082,399.85,none
20260224 09:51:30 America/New_York,403.24,403.58,403.02,403.03,1957.0,403.3531027082269,684,399.85,none
20260224 09:52:00 America/New_York,402.79,403.24,402.58,402.66,2351.0,402.8937771161208,896,399.85,none
20260224 09:52:30 America/New_York,403.0,403.34,402.58,403.25,2034.0,402.8695078662733,742,399.85,none
20260224 09:53:00 America/New_York,403.14,403.39,403.0,403.12,1851.0,403.20394003241495,608,399.85,none
20260224 09:53:30 America/New_York,402.88,403.45,402.62,403.19,2818.0,403.01470865862314,859,399.85,none
20260224 09:54:00 America/New_York,403.12,403.58,402.82,402.89,2557.0,403.23543253813057,938,399.85,none
20260224 09:54:30 America/New_York,402.4,402.9,402.33,402.49,2651.0,402.50711995473404,902,399.85,none
20260224 09:55:00 America/New_York,402.35,402.7,402.2,402.24,2081.0,402.43251561749156,716,399.85,none
20260224 09:55:30 America/New_York,401.99,402.45,401.9,402.12,2545.0,402.1063190569745,784,399.85,none
20260224 09:56:00 America/New_York,402.61,402.97,402.08,402.94,2085.0,402.48978225419665,754,399.85,none
20260224 09:56:30 America/New_York,402.61,403.35,402.27,402.29,2608.0,402.87323888036804,900,399.85,none
20260224 09:57:00 America/New_York,403.11,403.3,402.22,403.2,1554.0,402.79333655083656,614,399.85,none
20260224 09:57:30 America/New_York,403.56,403.7,402.86,403.43,2931.0,403.35656670078475,906,399.85,none
20260224 09:58:00 America/New_York,403.24,403.67,403.06,403.06,2085.0,403.3795534772182,655,399.85,none
20260224 09:58:30 America/New_York,402.54,403.26,402.5,402.55,1574.0,402.8265883100382,526,399.85,none
20260224 09:59:00 America/New_York,402.71,402.91,402.45,402.65,1782.0,402.69062962962965,630,399.85,none
20260224 09:59:30 America/New_York,402.71,402.78,402.44,402.48,1464.0,402.59900751366115,579,399.85,none
20260224 10:00:00 America/New_York,402.21,402.71,401.8,401.88,2467.0,402.21916254560193,829,399.85,none
20260224 10:00:30 America/New_York,401.42,401.9,401.27,401.69,2813.0,401.5588091006044,832,399.85,none
20260224 10:01:00 America/New_York,402.18,402.32,401.5,402.23,1987.0,402.0024942123805,595,399.85,none
20260224 10:01:30 America/New_York,402.21,402.41,401.8,402.32,2343.0,402.12173324797277,585,399.85,none
20260224 10:02:00 America/New_York,402.49,402.85,402.08,402.27,2363.0,402.51489547185776,769,399.85,none
20260224 10:02:30 America/New_York,402.65,402.77,402.21,402.56,1436.0,402.4604610027855,533,399.85,none
20260224 10:03:00 America/New_York,402.36,402.73,402.05,402.12,1440.0,402.47391944444445,508,399.85,none
20260224 10:03:30 America/New_York,402.03,402.34,401.91,401.99,1431.0,402.04955415793154,474,399.85,none
20260224 10:04:00 America/New_York,401.68,402.1,401.41,401.55,1477.0,401.7240020311442,547,399.85,none
20260224 10:04:30 America/New_York,401.38,401.6,401.31,401.44,1584.0,401.425308080808,507,399.85,none
20260224 10:05:00 America/New_York,401.36,401.88,401.28,401.35,1890.0,401.528226984127,635,399.85,none
20260224 10:05:30 America/New_York,401.29,401.63,401.2,401.62,1765.0,401.329142776204,611,399.85,none
20260224 10:06:00 America/New_York,401.77,402.05,401.39,401.86,1489.0,401.75755070517124,567,399.85,none
20260224 10:06:30 America/New_York,401.83,402.07,401.71,401.73,1381.0,401.92466183924694,427,399.85,none
20260224 10:07:00 America/New_York,401.6,401.82,401.1,401.5,1564.0,401.4006681585678,527,399.85,none
20260224 10:07:30 America/New_York,401.13,401.87,401.1,401.47,1394.0,401.49774031563845,493,399.85,none
20260224 10:08:00 America/New_York,401.6,401.72,401.27,401.64,1315.0,401.5064456273764,448,399.85,none
20260224 10:08:30 America/New_York,402.0,402.21,401.62,402.13,1845.0,401.9776016260163,627,399.85,none
20260224 10:09:00 America/New_York,402.03,402.34,401.82,401.96,1496.0,402.11482486631013,511,399.85,none
20260224 10:09:30 America/New_York,402.56,402.65,402.0,402.46,2008.0,402.3698540836653,655,399.85,none
20260224 10:10:00 America/New_York,402.64,402.96,402.43,402.67,2413.0,402.7465710733527,755,399.85,none
20260224 10:10:30 America/New_York,402.65,402.77,402.32,402.63,1271.0,402.5448638867034,395,399.85,none
20260224 10:11:00 America/New_York,402.81,402.95,402.6,402.86,1602.0,402.81813920099876,560,399.85,none
20260224 10:11:30 America/New_York,403.26,403.28,402.76,403.13,2206.0,403.0493617407072,714,399.85,none
20260224 10:12:00 America/New_York,402.94,403.32,402.8,403.09,2283.0,403.0756973280771,795,399.85,none
20260224 10:12:30 America/New_York,402.97,403.27,402.66,402.78,1478.0,403.0432848443843,463,399.85,none
20260224 10:13:00 America/New_York,402.56,403.07,402.32,402.33,1761.0,402.7051936399772,637,399.85,none
20260224 10:13:30 America/New_York,401.81,402.57,401.77,401.97,2178.0,402.14512396694215,695,399.85,none
20260224 10:14:00 America/New_York,402.33,402.38,401.79,402.32,1554.0,402.1551743886744,532,399.85,none
20260224 10:14:30 America/New_York,402.09,402.42,402.07,402.18,1205.0,402.27111037344395,351,399.85,none
20260224 10:15:00 America/New_York,402.28,402.41,401.92,402.26,1230.0,402.2100764227642,414,399.85,none
20260224 10:15:30 America/New_York,402.19,402.39,402.02,402.19,979.0,402.21608886619,336,399.85,none
20260224 10:16:00 America/New_York,402.62,402.8,402.18,402.61,1471.0,402.53346498980284,505,399.85,none
20260224 10:16:30 America/New_York,402.49,402.81,402.28,402.28,1212.0,402.59989686468646,433,399.85,none
20260224 10:17:00 America/New_York,402.36,402.66,402.25,402.31,840.0,402.42273928571433,274,399.85,none
20260224 10:17:30 America/New_York,402.07,402.54,401.95,402.16,1429.0,402.2297711686495,446,399.85,none
20260224 10:18:00 America/New_York,401.96,402.42,401.89,402.05,1413.0,402.0984607218684,429,399.85,none
20260224 10:18:30 America/New_York,402.27,402.5,401.96,402.43,962.0,402.1704844074844,365,399.85,none
20260224 10:19:00 America/New_York,402.87,403.03,402.36,402.84,2055.0,402.75822676399025,694,399.85,none
20260224 10:19:30 America/New_York,403.5,403.6,402.84,403.42,3223.0,403.33650449891405,919,399.85,none
20260224 10:20:00 America/New_York,403.41,404.03,403.3,403.98,3613.0,403.6623617492388,1109,399.85,none
20260224 10:20:30 America/New_York,404.08,404.2,403.71,404.11,3416.0,403.98147511709595,1104,399.85,none
20260224 10:21:00 America/New_York,404.67,404.68,404.02,404.52,3614.0,404.3663848920864,1048,399.85,none
20260224 10:21:30 America/New_York,404.48,404.64,404.32,404.57,2297.0,404.50919416630387,725,399.85,none
20260224 10:22:00 America/New_York,405.16,405.26,404.42,405.0,4673.0,404.90926663813394,1505,399.85,none
20260224 10:22:30 America/New_York,404.91,405.12,404.75,404.76,2552.0,404.9607155172414,823,399.85,none
20260224 10:23:00 America/New_York,404.38,404.77,404.31,404.66,2453.0,404.5502286995516,826,399.85,none
20260224 10:23:30 America/New_York,405.38,405.65,404.66,405.53,4192.0,405.2038721374045,1376,399.85,none
20260224 10:24:00 America/New_York,405.27,405.68,405.13,405.47,2785.0,405.353960502693,909,399.85,none
20260224 10:24:30 America/New_York,405.79,405.94,405.36,405.92,2540.0,405.62275078740157,785,399.85,none
20260224 10:25:00 America/New_York,405.96,406.14,405.61,405.84,3990.0,405.91133107769423,1179,399.85,none
20260224 10:25:30 America/New_York,405.73,405.97,405.61,405.91,1876.0,405.7903752665245,598,399.85,none
20260224 10:26:00 America/New_York,405.97,406.06,405.78,406.02,2501.0,405.92598480607757,868,399.85,none
20260224 10:26:30 America/New_York,406.35,406.65,405.96,406.61,3752.0,406.28503917910444,1287,399.85,none
20260224 10:27:00 America/New_York,406.77,407.11,406.45,406.72,4050.0,406.8588565432099,1301,399.85,none
20260224 10:27:30 America/New_York,407.05,407.11,406.7,407.11,2442.0,406.9395462735463,738,399.85,none
20260224 10:28:00 America/New_York,407.26,407.42,406.91,407.4,2852.0,407.2034873772791,980,399.85,none
20260224 10:28:30 America/New_York,407.25,407.54,406.97,407.08,3303.0,407.25972267635484,1055,399.85,none
20260224 10:29:00 America/New_York,407.18,407.27,406.76,407.06,3053.0,406.99661578774976,1043,399.85,none
20260224 10:29:30 America/New_York,407.43,407.54,407.07,407.44,2506.0,407.3320550678372,852,399.85,none
20260224 10:30:00 America/New_York,407.53,407.59,407.3,407.53,3169.0,407.4691315872515,1003,399.85,none
20260224 10:30:30 America/New_York,407.06,407.53,406.94,407.09,2337.0,407.20739580658966,797,399.85,none
20260224 10:31:00 America/New_York,407.23,407.42,406.9,407.31,2263.0,407.10812196199737,729,399.85,none
20260224 10:31:30 America/New_York,407.03,407.34,406.98,407.07,1816.0,407.1347042951541,684,399.85,none
20260224 10:32:00 America/New_York,406.96,407.14,406.78,406.85,2617.0,406.9578387466564,812,399.85,none
